Device_name	hostname	IP_admin	Device_reference	ORD__Node_status	ORD__Router_type___role	ORD__Customer_code	ORD__Customer_name	ORD__Main_Community___VPN	ORD__Origin	ORD__USID___Service_Usine	ORD__Orange_Site_Ref_	ORD__Customer_defined_code	ORD__Chassis_type	Center_code	ORD__Country_code	ORD__Country_name	ORD__POP_name	Chassis_type	CLI__CPU_reference	CFG__Router_description	Auto__Topo__Site_	Topo__Site_Ref_	Cascaded	Virt____Stack_	UCPE_name	model	ORD__POP_code	Site_Code_Iata	Peer_device	MCS_role	CPU	Memory	Storage
HUIO0001	HUIO0001	57.205.51.167																							UCPEUIO0001	hypervisor		UIO					
PUIO357	PUIO357	57.205.51.166	PUIO357	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI023MB88E	CI00178508 ~ 53849_ECU_QUITO_006 ~ NUEVO AEROPUERTO INTERNACIONAL DE QUITO, TABABELA S/N - VIA, PASSENGER TERMINAL BUILDING (PTB), 170907, QUITO, ECUADOR	APHS0+-CAT1-UIO-PRI-IPVPN	encs5412/k9	-	EC	ECUADOR	QUITO	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET QUIOTO PUIO357 Virtual Machine hosted by ENCS HUIO0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PUIO224.PUIO225	PUIO224.PUIO225		-	UCPEUIO0001	router_center_isrv	UIO	UIO	TBA	primary			
HUIO0002	HUIO0002	57.214.76.20																							UCPEUIO0002	hypervisor		UIO					
PUIO358	PUIO358	57.215.54.143	PUIO358	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI023MBBF4	CI00178335 ~ 53849_ECU_QUITO_005 ~ NUEVO AEROPUERTO INTERNACIONAL DE QUITO. TABABELA S/N - VIA, FIRE STATION BUILDING MAINTENANCE (FSBM), 170183, QUITO, ECUADOR	APHS0+-CAT1-UIO-SEC-IPVPN	encs5412/k9	-	EC	ECUADOR	QUITO	isrv	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET QUIOTO PUIO358 Virtual Machine hosted by ENCS HUIO0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PUIO358	PUIO358		-	UCPEUIO0002	router_center_isrv	UIO	UIO	PUIO357	backup			
HYVR0001	HYVR0001	57.214.194.240																							UCPEYVR0001	hypervisor		YVR					
PYVR513	PYVR513	57.215.223.126	PYVR513	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI021MU782	CI00168338 ~ 53849_CAN_RICHMOND_MIG1_002 ~ 3880 GRANT MCCONACHIE WAY, VANCOUVER INTERNATIONAL AIRPORT, V7B 1W2, RICHMOND, CANADA	APHS0+-CAT1-YVR-PRI-IPVPN	encs5412/k9	-	CA	CANADA	VANCOUVER	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET VANCOUVER PYVR513 Virtual Machine hosted by ENCS HYVR0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PYVR183.PYVR184	PYVR183.PYVR184		-	UCPEYVR0001	router_center_isrv	YVR	YVR	PYVR514	primary			
PYVR524	PYVR524	10.247.75.21				85	cathay pacific airways	cxnet																	UCPEYVR0001	sdwan_center_vedge	YVR	YVR	-	-	2	4096	10240
PYVR527	PYVR527	10.247.92.55	PYVR527	O/L	ICN_CPE_ROUTER	166	china airlines ltd.	china_airnet	SITA	FI024ZLG80	CI00186317 ~ 166_CAN_RICHMOND__MIG1083 ~ 211 GRANT MCCONACHIE WAY RICHMOND BC YVRVANCOUVER, INTERNATIONAL TERMINAL BUILDING, V7B 1W2, RICHMOND, CANADA	YVR-TT-SDN	vedge-cloud-dna	-	CA	CANADA	VANCOUVER	vedge-cloud	-	 APH-S S0+ Primary vEdge PYVR527\n Customer CI China Airlines\n Profile GOLD + LBO	PYVR527.PYVR528	PYVR527.PYVR528		-	UCPEYVR0001	sdwan_center_vedge	YVR	YVR	PYVR528	primary	2	4096	10240
PYVR539	PYVR539	10.247.54.221	PYVR539	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0FYHYD6A	CI00221294 ~ 164_CAN_RICHMOND_00002 ~ VANCOUVER INTERNATIONAL AIRPORT, V7B 1W2, RICHMOND, CANADA	PYVR297728	vedge-cloud-dna	-	CA	CANADA	VANCOUVER	vedgecloud	-	APH-S S0+ Primary vEdge PYVR539\n Customer UA United Airlines\n Profile GOLD + LBO	PYVR539.PYVR540	PYVR539.PYVR540		-	UCPEYVR0001	sdwan_center_vedge	YVR	YVR	PYVR540	primary	2	4096	10240
HYVR0002	HYVR0002	57.214.237.15																							UCPEYVR0002	hypervisor		YVR					
PYVR514	PYVR514	57.205.84.126	PYVR514	MIG	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI021RFFB2	CI00168338 ~ 53849_CAN_RICHMOND_MIG1_002 ~ 3880 GRANT MCCONACHIE WAY, VANCOUVER INTERNATIONAL AIRPORT, V7B 1W2, RICHMOND, CANADA	APHS0+-CAT1-YVR-SEC-IPVPN	encs5412/k9	-	CA	CANADA	VANCOUVER	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET VANCOUVER PYVR514 Virtual Machine hosted by ENCS HYVR0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PYVR183.PYVR184	PYVR183.PYVR184		-	UCPEYVR0002	router_center_isrv	YVR	YVR	PYVR513	backup			
PYVR525	PYVR525	10.247.75.210	PYVR525	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI024WXVBC	CI00185718 ~ 43027_CAN_RICHMOND_002 ~ COMM. ROOM: C4850.01, CER4Z, C4908, VANCOUVER INTERNATIONAL AIRPORT, V7B 1K7, RICHMOND, CANADA	YVR-APT-BO-1	vedge-cloud-dna	-	CA	CANADA	VANCOUVER	vedgecloud	-	APH-S S0+ Primary vEdge PYVR525\nCustomer CX Cathay Pacific\nProfile GOLD + LBO	PYVR524.PYVR525	PYVR524.PYVR525		-	UCPEYVR0002	sdwan_center_vedge	YVR	YVR	PYVR524	backup	2	4096	10240
PYVR528	PYVR528	10.247.92.56	PYVR528	O/L	ICN_CPE_ROUTER	166	china airlines ltd.	china_airnet	SITA	FI024ZLK8C	CI00186317 ~ 166_CAN_RICHMOND__MIG1083 ~ 211 GRANT MCCONACHIE WAY RICHMOND BC YVRVANCOUVER, INTERNATIONAL TERMINAL BUILDING, V7B 1W2, RICHMOND, CANADA	YVR-TT-SDN	vedge-cloud-dna	-	CA	CANADA	VANCOUVER	vedge-cloud	-	 APH-S S0+ Secondary vEdge PYVR528\n Customer CI China airlines ltd.\n Profile GOLD + LBO	PYVR527.PYVR528	PYVR527.PYVR528		-	UCPEYVR0002	sdwan_center_vedge	YVR	YVR	PYVR527	backup	2	4096	10240
PYVR540	PYVR540	10.247.54.223	PYVR540	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0FYHYE6B	CI00221294 ~ 164_CAN_RICHMOND_00002 ~ VANCOUVER INTERNATIONAL AIRPORT, V7B 1W2, RICHMOND, CANADA	PYVR297728	vedge-cloud-dna	-	CA	CANADA	VANCOUVER	vedge-cloud	-	APH-S S0+ Primary vEdge PYVR540\n Customer UA United Airlines\n Profile GOLD + LBO	PYVR539.PYVR540	PYVR539.PYVR540		-	UCPEYVR0002	sdwan_center_vedge	YVR	YVR	PYVR539	backup	2	4096	10240
HZRH0001	HZRH0001	57.205.45.180																							UCPEZRH0001	hypervisor		ZRH					
PZRH2258	PZRH2258	57.205.45.178	PZRH2258	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI021TGSB3	CI00169054 ~ 53849_CHE_ZURICH-FLUGHAFEN_006 ~ ZURICH FLUGHAFEN, FLOOR -1, 8058, ZURICH, SWITZERLAND	APHS0+-CAT1-ZRH-PRI-IPVPN	encs5412/k9	-	CH	SWITZERLAND	ZURICH	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET ZUERICH pzrh2258 Virtual Machine hosted by ENCS hzrh0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PZRH813.PZRH814	PZRH813.PZRH814		-	UCPEZRH0001	router_center_isrv	ZRH	ZRH	PZRH2259	primary			
PZRH2305	PZRH2305	10.247.72.242	PZRH2305	O/L	ICN_CPE_ROUTER	60	singapore airlines ltd.	sqnet	SITA	FI024G0WDE	CI00183436 ~ 60_CHE_ZURICH_00007 ~ ZURICH AIRPORT ,GEB UDE B20/BURO 2-553, SINGAPORE AIRLINES, 8060, ZURICH, SWITZERLAND	-	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedge-cloud	-	 APH-S S0+ Primary vEdge PZRH2305\n Customer SQ Singapore Airlines\n Profile PLATINIUM + LBO ZSCALER + DBO	PZRH2305.PZRH2306	PZRH2305.PZRH2306		-	UCPEZRH0001	sdwan_center_vedge	ZRH	ZRH	PZRH2306	primary	2	4096	10240
PZRH2307	PZRH2307	10.247.73.160	PZRH2307	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI024M0SE6	CI00184223 ~ 43027_CHE_ZURICH_003 ~ OPERATIONS CENTER D1, CH-8058, ZURICH, SWITZERLAND	ZRH-CGO-BO-1	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedgecloud	-	APH-S S0+ Primary vEdge PZRH2307\n Customer CX Cathay Pacific\n Profile GOLD + LBO	PZRH2307.PZRH2308	PZRH2307.PZRH2308		-	UCPEZRH0001	sdwan_center_vedge	ZRH	ZRH	PZRH2308	primary	2	4096	10240
PZRH2383	PZRH2383	10.71.2.223	PZRH2383	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0F52GL78	CI00214403 ~ 164_CHE_ZURICH_003 ~ OBS CENTER: ZRHA03, ZURICH-AIRPORT, 8060, ZURICH, SWITZERLAND	PZRH1311054	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedgecloud	-	 APH-S S0+ Primary vEdge PZRH2383\n Customer UA United Airlines\n Profile GOLD + LBO	PZRH2383.PZRH2384	PZRH2383.PZRH2384		-	UCPEZRH0001	sdwan_center_vedge	ZRH	ZRH	PZRH2384	primary	2	4096	10240
PZRH2387	PZRH2387	10.71.4.59	PZRH2387	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029BQ7A3	CI00218248 ~ 387_CHE_ZURICH_00002 ~ CARGO OFFICE - ZRH AIRPORT , P.O.BOX 2281, 8058, ZURICH, SWITZERLAND	-	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedge-cloud	-	APH-S S0+ Primary vEdge PZRH2387\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PZRH2387.PZRH2388	PZRH2387.PZRH2388		-	UCPEZRH0001	sdwan_center_vedge	ZRH	ZRH	PZRH2388	primary	2	4096	10240
HZRH0002	HZRH0002	57.220.67.209																							UCPEZRH0002	hypervisor		ZRH					
PZRH2259	PZRH2259	57.220.67.207	PZRH2259	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI021TGYB9	CI00182581 ~ 53849_CHE_Z RICH-FLUGHAFEN_006 ~ PROVIDER ROOM F2-01-603 RACK F2-SA01-6, HE 201-220, FREIGHT EAST BUILDING F2, CH-8058, ZURICH, SWITZERLAND	APHS0+-CAT1-ZRH-SEC-IPVPN	encs5412/k9	-	CH	SWITZERLAND	ZURICH	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET ZUERICH pzrh2259 Virtual Machine hosted by ENCS hzrh0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PZRH813.PZRH814	PZRH813.PZRH814		-	UCPEZRH0002	router_center_isrv	ZRH	ZRH	PZRH2258	backup			
PZRH2306	PZRH2306	10.247.72.243	PZRH2306	O/L	ICN_CPE_ROUTER	60	singapore airlines ltd.	sqnet	SITA	FI024G0XD1	CI00183436 ~ 60_CHE_ZURICH_00007 ~ ZURICH AIRPORT ,GEB UDE B20/BURO 2-553, SINGAPORE AIRLINES, 8060, ZURICH, SWITZERLAND	-	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedge-cloud	-	 APH-S S0+ backup vEdge PZRH2306\n Customer SQ Singapore Airlines\n Profile PLATINIUM + LBO ZSCALER + DBO	PZRH2305.PZRH2306	PZRH2305.PZRH2306		-	UCPEZRH0002	sdwan_center_vedge	ZRH	ZRH	PZRH2305	backup	2	4096	10240
PZRH2308	PZRH2308	10.247.73.161	PZRH2308	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI024M0VE3	CI00184223 ~ 43027_CHE_ZURICH_003 ~ OPERATIONS CENTER D1, CH-8058, ZURICH, SWITZERLAND	ZRH-CGO-BO-1	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedgecloud	-	APH-S S0+ Primary vEdge PZRH2308\nCustomer CX Cathay Pacific\nProfile GOLD + LBO	PZRH2307.PZRH2308	PZRH2307.PZRH2308		-	UCPEZRH0002	sdwan_center_vedge	ZRH	ZRH	PZRH2307	backup	2	4096	10240
PZRH2384	PZRH2384	10.71.2.224	PZRH2384	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0F52GM79	CI00214403 ~ 164_CHE_ZURICH_003 ~ OBS CENTER: ZRHA03, ZURICH-AIRPORT, 8060, ZURICH, SWITZERLAND	PZRH1311054	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedgecloud	-	 APH-S S0+ Primary vEdge PZRH2384\n Customer UA United Airlines\n Profile GOLD + LBO	PZRH2383.PZRH2384	PZRH2383.PZRH2384		-	UCPEZRH0002	sdwan_center_vedge	ZRH	ZRH	PZRH2383	backup	2	4096	10240
PZRH2388	PZRH2388	10.71.4.60	PZRH2388	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029BQDD0	CI00218248 ~ 387_CHE_ZURICH_00002 ~ CARGO OFFICE - ZRH AIRPORT , P.O.BOX 2281, 8058, ZURICH, SWITZERLAND	-	vedge-cloud-dna	-	CH	SWITZERLAND	ZURICH	vedge-cloud	-	APH-S S0+ Primary vEdge PZRH2388\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PZRH2387.PZRH2388	PZRH2387.PZRH2388		-	UCPEZRH0002	sdwan_center_vedge	ZRH	ZRH	PZRH2387	backup	2	4096	10240
PBCN3408	PBCN3408	-	PBCN3408	O/L	ICN_CPE_ROUTER	1	societe air france	airfrancenet	SITA	FI028WRZB0	CI00215580 ~ 1_ESP_BARCELONA_00002 ~ AEROPORT DE BARCELONE TERMINAL 1, SITA EQUIPMENT ROOM LOCAL S2/3 RTR1BCNKK, 08820, BARCELONA, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	BARCELONA	vedgecloud	-	APH-S S0+ Primary vEdge PBCN3408\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PBCN3408.PBCN3409	PBCN3408.PBCN3409		-	UCPEBCN0003	sdwan_center_vedge	BCN	BCN	PBCN3409	primary	2	4096	10240
PBCN3409	PBCN3409	-	PBCN3409	O/L	ICN_CPE_ROUTER	1	societe air france	airfrancenet	SITA	FI028WS1DB	CI00215580 ~ 1_ESP_BARCELONA_00002 ~ AEROPORT DE BARCELONE TERMINAL 1, SITA EQUIPMENT ROOM LOCAL S2/3 RTR1BCNKK, 08820, BARCELONA, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	BARCELONA	vedgecloud	-	APH-S S0+ secondary vEdge PBCN3409\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PBCN3408.PBCN3409	PBCN3408.PBCN3409		-	UCPEBCN0004	sdwan_center_vedge	BCN	BCN	PBCN3408	backup	2	4096	10240
PCPH1816	PCPH1816	-	PCPH1816	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI02905CFB	CI00041418 ~ 387_DNK_COPENHAGEN_001 ~ TERMINAL 2 CPH, CPH AIRPORT, COPENHAGEN, DENMARK	-	vedge-cloud-dna	-	DK	DENMARK	COPENHAGEN	vedgecloud	-	APH-S S0+ Primary vEdge PCPH1816\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PCPH1816.PCPH1817	PCPH1816.PCPH1817		-	UCPECPH0003	sdwan_center_vedge	CPH	CPH	PCPH1817	primary	2	4096	10240
PCPH1817	PCPH1817	-	PCPH1817	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI02905EFD	CI00041418 ~ 387_DNK_COPENHAGEN_001 ~ TERMINAL 2 CPH, CPH AIRPORT, COPENHAGEN, DENMARK	-	vedge-cloud-dna	-	DK	DENMARK	COPENHAGEN	vedge-cloud	-	APH-S S0+ Primary vEdge PCPH1817\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PCPH1816.PCPH1817	PCPH1816.PCPH1817		-	UCPECPH0004	sdwan_center_vedge	CPH	CPH	PCPH1816	backup	2	4096	10240
PCUN231	PCUN231	-				10175	gol linhas aereas s.a.	golnet																	UCPECUN0001	sdwan_center_vedge	CUN	CUN	-	-	2	4096	10240
PCUN232	PCUN232	-				10175	gol linhas aereas s.a.	golnet																	UCPECUN0002	sdwan_center_vedge	CUN	CUN	-	-	2	4096	10240
PEWR1048	PEWR1048	-	PEWR1048	O/L	ICN_CPE_ROUTER	8	scandinavian airlines system	jeffnet	SITA	FI0292D384	CI00216471 ~ 8_USA_NEWARK__MIG400 ~ TERMINAL B, AIRLINE TICKETING OFFICE LEVEL PLAN, SAS NEWARK TICKET OFFICE, 07114, NEWARK, UNITED STATES	-	vedge-cloud-dna	-	US	UNITED STATES	NEWARK	vedgecloud	-	APH-S S0+ Primary vEdge PEWR1048\n Customer Scandinavian Airlines System SK 8 \n Profile GOLD	PEWR1048.PEWR1049	PEWR1048.PEWR1049		-	UCPEEWR0001	sdwan_center_vedge	EWR	EWR	PEWR1049	primary	2	4096	10240
PEWR1049	PEWR1049	-	PEWR1049	O/L	ICN_CPE_ROUTER	8	scandinavian airlines system	jeffnet	SITA	FI0292D582	CI00216471 ~ 8_USA_NEWARK__MIG400 ~ TERMINAL B, AIRLINE TICKETING OFFICE LEVEL PLAN, SAS NEWARK TICKET OFFICE, 07114, NEWARK, UNITED STATES	-	vedge-cloud-dna	-	US	UNITED STATES	NEWARK	vedgecloud	-	APH-S S0+ secondary vEdge PORD537\n Customer Scandinavian Airlines System SK 8 \n Profile GOLD	PEWR1048.PEWR1049	PEWR1048.PEWR1049		-	UCPEEWR0002	sdwan_center_vedge	EWR	EWR	PEWR1048	backup	2	4096	10240
PEZE244	PEZE244	-	PEZE244	PLA	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029R15C2	AEROPUERTO INTERNACIONAL MINSITO PISTARINI-EZEIZA TERMINAL B, DOOR 49	-	vedge-cloud-dna	-	AR	ARGENTINA	BUENOS AIRES	vedge-cloud	-	APH-S S0+ Primary vEdge PBCN3408\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PEZE244.PEZE245	PEZE244.PEZE245		-	UCPEEZE0001	sdwan_center_vedge	EZE	EZE	PEZE245	primary	2	4096	10240
PEZE245	PEZE245	-	PEZE245	PLA	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029R17C0	AEROPUERTO INTERNACIONAL MINSITO PISTARINI-EZEIZA TERMINAL B, DOOR 49	-	vedge-cloud-dna	-	AR	ARGENTINA	BUENOS AIRES	vedge-cloud	-	APH-S S0+ secondary vEdge PBCN3409\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PEZE244.PEZE245	PEZE244.PEZE245		-	UCPEEZE0002	sdwan_center_vedge	EZE	EZE	PEZE244	backup	2	4096	10240
PFCO429	PFCO429	-	PFCO429	PLA	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029T44D7	TERMINAL 3 INTERNATIONAL DEPARTURES, FIUMICINO QUOTE 16, 3D AEROPORTO LEONARDO DA VINCI	-	vedge-cloud-dna	-	IT	ITALY	ROME	vedge-cloud	-	APH-S S0+ Primary vEdge PFCO429\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PFCO429.PFCO430	PFCO429.PFCO430		-	UCPEFCO0003	sdwan_center_vedge	FCO	FCO	PFCO430	primary	2	4096	10240
PFCO430	PFCO430	-	PFCO430	PLA	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029T46D5	AEROPORTO LEONARDO DA VINCI FIUMICINO BUILDING EPUA 2	-	vedge-cloud-dna	-	IT	ITALY	ROME	vedge-cloud	-	APH-S S0+ secondary vEdge PFCO430\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PFCO429.PFCO430	PFCO429.PFCO430		-	UCPEFCO0004	sdwan_center_vedge	FCO	FCO	PFCO429	backup	2	4096	10240
PGIG255	PGIG255	-	PGIG255	O/L	ICN_CPE_ROUTER	1	societe air france	airfrancenet	SITA	FI029HCXF0	CI00219781 ~ 1_BRA_RIO DE JANEIRO_001 ~ GALEAO INTERNATIONAL AIRPORT, GIGAP PASSENGER TERMINAL2, 21941-900, RIO DE JANEIRO, BRAZIL	-	vedge-cloud-dna	-	BR	BRAZIL	RIO DE JANEIRO	vedge-cloud	-	APH-S S0+ Primary vEdge PGIG255\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PGIG255.PGIG256	PGIG255.PGIG256		-	UCPEGIG0001	sdwan_center_vedge	GIG	GIG	PGIG256	primary	2	4096	10240
PGIG256	PGIG256	-	PGIG256	O/L	ICN_CPE_ROUTER	1	societe air france	airfrancenet	SITA	FI029HCZF2	RIO DE JANEIRO-GALEAO INTERNATIONAL AIRPORT (GIG) DATACENTER AT PREDIO ANEXO BUILDING AVENIDA VINTE DE JANEIRO,S/N ILHA DO GOVERNADOR	-	vedge-cloud-dna	-	BR	BRAZIL	RIO DE JANEIRO	vedge-cloud	-	APH-S S0+ secondary vEdge PGIG256\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PGIG255.PGIG256	PGIG255.PGIG256		-	UCPEGIG0002	sdwan_center_vedge	GIG	GIG	PGIG255	backup	2	4096	10240
PGRU340	PGRU340	-	PGRU340	O/L	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029LEKF8	CI00220628 ~ 1_BRA_GUARULHOS_001 ~ GUARULHOS INTL AIRPORT, KL TERMINAL 3 PASSENGER, 07190-100, GUARULHOS, BRAZIL	-	vedge-cloud-dna	-	BR	BRAZIL	SAO PAULO	vedgecloud	-	APH-S S0+ Primary vEdge PGRU340\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PGRU340.PGRU341	PGRU340.PGRU341		-	UCPEGRU0001	sdwan_center_vedge	GRU	GRU	PGRU341	primary	2	4096	10240
PGRU341	PGRU341	-	PGRU341	O/L	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029LFQE2	CI00220628 ~ 1_BRA_GUARULHOS_001 ~ GUARULHOS INTL AIRPORT, KL TERMINAL 3 PASSENGER, 07190-100, GUARULHOS, BRAZIL	-	vedge-cloud-dna	-	BR	BRAZIL	SAO PAULO	vedgecloud	-	APH-S S0+ secondary vEdge PGRU341\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PGRU340.PGRU341	PGRU340.PGRU341		-	UCPEGRU0002	sdwan_center_vedge	GRU	GRU	PGRU340	backup	2	4096	10240
PHKG4046	PHKG4046	-	PHKG4046	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI0293QDF6	CI00216197 ~ 387_HKG_HONG KONG_003 ~ AIRPORT WORLD TRADE CENTRE, UNIT 8-9, 3/F, AIRPORT WORLD TRADE CENTRE, HONG KONG, HONG KONG	-	vedge-cloud-dna	-	HK	HONG KONG	HONG KONG	vedge-cloud	-	APH-S S0+ Primary vEdge PHKG4046\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PHKG4045.PHKG4046	PHKG4045.PHKG4046		-	UCPEHKG0008	sdwan_center_vedge	HKG	HKG	PHKG4045	backup	2	4096	10240
PHND305	PHND305	-	PHND305	O/L	ICN_CPE_ROUTER	8	scandinavian airlines system	jeffnet	SITA	FI02938UE7	CI00216743 ~ 8_JPN_OTA CITY_002 ~ OTA-KU, TOKYO, JAPAN, 2-6-5 HANEDA AIRPORT, 144-0041, OTA CITY, JAPAN	-	vedge-cloud-dna	-	JP	JAPAN	TOKYO	vedgecloud	-	APH-S S0+ Primary vEdge PHND305\n Customer Scandinavian Airlines System SK 8 \n Profile GOLD	PHND305.PHND306	PHND305.PHND306		-	UCPEHND0003	sdwan_center_vedge	HND	HND	PHND306	primary	2	4096	10240
PHND306	PHND306	-	PHND306	O/L	ICN_CPE_ROUTER	8	scandinavian airlines system	jeffnet	SITA	FI02938YEB	CI00216743 ~ 8_JPN_OTA CITY_002 ~ OTA-KU, TOKYO, JAPAN, 2-6-5 HANEDA AIRPORT, 144-0041, OTA CITY, JAPAN	-	vedge-cloud-dna	-	JP	JAPAN	TOKYO	vedgecloud	-	APH-S S0+ secondary vEdge PHND306\n Customer Scandinavian Airlines System SK 8 \n Profile GOLD	PHND305.PHND306	PHND305.PHND306		-	UCPEHND0004	sdwan_center_vedge	HND	HND	PHND305	backup	2	4096	10240
PLIS2601	PLIS2601	-	PLIS2601	O/L	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029MCVE0	CI00221036 ~ 1_PRT_LISBON_001 ~ GABINETE 2442 TERMINAL BUILDING, LISAP FRONT-OFFICE, 1700-007, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	APH-S S0+ secondary vEdge PBCN3409\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PLIS2601.PLIS2602	PLIS2601.PLIS2602		-	UCPELIS0001	sdwan_center_vedge	LIS	LIS	PLIS2602	primary	2	4096	10240
PLIS2602	PLIS2602	-	PLIS2602	O/L	ICN_CPE_ROUTER	1	societe air france	sita_sdwannet	SITA	FI029MCXEE	CI00221036 ~ 1_PRT_LISBON_001 ~ GABINETE 2442 TERMINAL BUILDING, LISAP FRONT-OFFICE, 1700-007, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	APH-S S0+ Primary vEdge PBCN3408\n SOCIETE AIR FRANCE airfrancenet AF 1 \n Profile GOLD	PLIS2601.PLIS2602	PLIS2601.PLIS2602		-	UCPELIS0002	sdwan_center_vedge	LIS	LIS	PLIS2601	backup	2	4096	10240
